Date,State,Bioenergy,Clean,Coal,Fossil,Gas,Gas and Other Fossil,Hydro,"Hydro, Bioenergy and Other Renewables",Nuclear,Other Fossil,Other Renewables,Renewables,Solar,Wind,Wind and Solar
2019-01-07,Rajasthan,121.3,9744.5,9160.0,10183.13,1023.13,1023.13,434.85,556.15,1180.0,0.0,0.0,8564.5,3708.63,4299.72,8008.35
2019-01-07,Sikkim,0.0,2221.18,0.0,0.0,0.0,0.0,2221.11,2221.11,0.0,0.0,0.0,2221.18,0.07,0.0,0.07
2019-01-07,Tamil Nadu,1003.95,17762.17,12660.0,13888.88,1017.18,1228.88,2301.25,3305.2,2440.0,211.7,0.0,15322.17,2815.11,9201.86,12016.97
2019-01-07,Telangana,177.6,6422.92,7182.5,7182.5,0.0,0.0,2496.47,2674.07,0.0,0.0,0.0,6422.92,3620.75,128.1,3748.85
2019-01-07,Tripura,0.0,25.42,0.0,1132.1,1132.1,1132.1,16.01,16.01,0.0,0.0,0.0,25.42,9.41,0.0,9.41
2019-01-07,Uttar Pradesh,2115.51,4127.31,21749.0,23242.14,1493.14,1493.14,526.7,2642.21,440.0,0.0,0.0,3687.31,1045.1,0.0,1045.1
2019-01-07,Uttarakhand,130.5,4415.87,0.0,450.0,450.0,450.0,3970.67,4101.17,0.0,0.0,0.0,4415.87,314.7,0.0,314.7
2019-01-07,West Bengal,319.92,1855.65,14275.0,14355.0,80.0,80.0,1439.7,1759.62,0.0,0.0,0.0,1855.65,96.03,0.0,96.03
2019-01-08,Andaman and Nicobar,0.0,16.98,0.0,40.05,0.0,40.05,5.25,5.25,0.0,40.05,0.0,16.98,11.73,0.0,11.73
2019-01-08,Andhra Pradesh,500.34,9675.57,11590.0,16507.2,4880.4,4917.2,1772.11,2272.45,0.0,36.8,0.0,9675.57,3310.67,4092.45,7403.12
2019-01-08,Arunachal Pradesh,0.0,651.71,0.0,0.0,0.0,0.0,646.1,646.1,0.0,0.0,0.0,651.71,5.61,0.0,5.61
2019-01-08,Assam,2.0,427.18,750.0,1369.21,619.21,619.21,384.11,386.11,0.0,0.0,0.0,427.18,41.07,0.0,41.07
2019-01-08,Bihar,121.2,337.75,6390.0,6390.0,0.0,0.0,70.7,191.9,0.0,0.0,0.0,337.75,145.85,0.0,145.85
2019-01-08,Chandigarh,0.0,36.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.99,36.99,0.0,36.99
2019-01-08,Chhattisgarh,230.5,657.85,23328.0,23328.0,0.0,0.0,196.0,426.5,0.0,0.0,0.0,657.85,231.35,0.0,231.35
2019-01-08,Dadra and Nagar Haveli and Daman and Diu,0.0,20.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.91,20.91,0.0,20.91
2019-01-08,Delhi,52.0,184.15,135.0,2343.4,2208.4,2208.4,0.0,52.0,0.0,0.0,0.0,184.15,132.15,0.0,132.15
2019-01-08,Goa,0.34,5.17,0.0,48.0,48.0,48.0,0.05,0.39,0.0,0.0,0.0,5.17,4.78,0.0,4.78
2019-01-08,Gujarat,77.3,12144.22,15492.0,23043.41,7551.41,7551.41,2052.35,2129.65,440.0,0.0,0.0,11704.22,2654.4,6920.17,9574.57
2019-01-08,Haryana,205.66,521.94,5540.0,5971.59,431.59,431.59,73.5,279.16,0.0,0.0,0.0,521.94,242.78,0.0,242.78
2019-01-08,Himachal Pradesh,7.2,10713.82,0.0,0.0,0.0,0.0,10679.23,10686.43,0.0,0.0,0.0,10713.82,27.39,0.0,27.39
2019-01-08,India Total,9948.45,134240.75,202717.5,228237.84,24882.72,25520.35,50008.02,59956.47,6780.0,637.63,0.0,127460.75,30753.86,36750.42,67504.28
2019-01-08,Jammu and Kashmir,0.0,3648.16,0.0,175.0,175.0,175.0,3629.03,3629.03,0.0,0.0,0.0,3648.16,19.13,0.0,19.13
2019-01-08,Jharkhand,4.3,256.55,4590.0,4590.0,0.0,0.0,214.05,218.35,0.0,0.0,0.0,256.55,38.2,0.0,38.2
2019-01-08,Karnataka,1827.8,18742.0,9480.0,9633.12,0.0,153.12,4898.93,6726.73,880.0,153.12,0.0,17862.0,6407.97,4727.3,11135.27
2019-01-08,Kerala,0.72,2283.1,0.0,693.54,533.58,693.54,2078.52,2079.24,0.0,159.96,0.0,2283.1,141.36,62.5,203.86
2019-01-08,Lakshadweep,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.75
2019-01-08,Madhya Pradesh,120.75,7084.56,19830.0,19830.0,0.0,0.0,2330.91,2451.66,0.0,0.0,0.0,7084.56,2113.01,2519.89,4632.9
2019-01-08,Maharashtra,2528.69,13807.26,25886.0,29093.08,3207.08,3207.08,3426.57,5955.26,1400.0,0.0,0.0,12407.26,1657.87,4794.13,6452.0
2019-01-08,Manipur,0.0,114.45,0.0,36.0,0.0,36.0,110.45,110.45,0.0,36.0,0.0,114.45,4.0,0.0,4.0
2019-01-08,Meghalaya,13.8,368.45,0.0,0.0,0.0,0.0,354.53,368.33,0.0,0.0,0.0,368.45,0.12,0.0,0.12
2019-01-08,Mizoram,0.0,97.87,0.0,0.0,0.0,0.0,96.47,96.47,0.0,0.0,0.0,97.87,1.4,0.0,1.4
2019-01-08,Nagaland,0.0,106.67,0.0,0.0,0.0,0.0,105.67,105.67,0.0,0.0,0.0,106.67,1.0,0.0,1.0
2019-01-08,Odisha,59.22,2663.38,9000.0,9000.0,0.0,0.0,2206.88,2266.1,0.0,0.0,0.0,2663.38,397.28,0.0,397.28
2019-01-08,Others,0.0,49.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.31,45.01,4.3,49.31
2019-01-08,Puducherry,0.0,3.2,0.0,32.5,32.5,32.5,0.0,0.0,0.0,0.0,0.0,3.2,3.2,0.0,3.2
2019-01-08,Punjab,327.85,2544.8,5680.0,5680.0,0.0,0.0,1269.85,1597.7,0.0,0.0,0.0,2544.8,947.1,0.0,947.1
2019-01-08,Rajasthan,121.3,9961.54,9160.0,10183.13,1023.13,1023.13,434.85,556.15,1180.0,0.0,0.0,8781.54,3925.67,4299.72,8225.39
2019-01-08,Sikkim,0.0,2221.18,0.0,0.0,0.0,0.0,2221.11,2221.11,0.0,0.0,0.0,2221.18,0.07,0.0,0.07
2019-01-08,Tamil Nadu,1003.95,18045.03,12660.0,13888.88,1017.18,1228.88,2301.25,3305.2,2440.0,211.7,0.0,15605.03,3097.97,9201.86,12299.83
2019-01-08,Telangana,177.6,6422.92,7182.5,7182.5,0.0,0.0,2496.47,2674.07,0.0,0.0,0.0,6422.92,3620.75,128.1,3748.85
2019-01-08,Tripura,0.0,25.42,0.0,1132.1,1132.1,1132.1,16.01,16.01,0.0,0.0,0.0,25.42,9.41,0.0,9.41
2019-01-08,Uttar Pradesh,2115.51,4127.31,21749.0,23242.14,1493.14,1493.14,526.7,2642.21,440.0,0.0,0.0,3687.31,1045.1,0.0,1045.1
2019-01-08,Uttarakhand,130.5,4416.16,0.0,450.0,450.0,450.0,3970.67,4101.17,0.0,0.0,0.0,4416.16,314.99,0.0,314.99
2019-01-08,West Bengal,319.92,1856.44,14275.0,14355.0,80.0,80.0,1439.7,1759.62,0.0,0.0,0.0,1856.44,96.82,0.0,96.82
2019-01-09,Andaman and Nicobar,0.0,17.21,0.0,40.05,0.0,40.05,5.25,5.25,0.0,40.05,0.0,17.21,11.96,0.0,11.96
2019-01-09,Andhra Pradesh,500.34,9678.65,11590.0,16507.2,4880.4,4917.2,1772.11,2272.45,0.0,36.8,0.0,9678.65,3313.75,4092.45,7406.2
2019-01-09,Arunachal Pradesh,0.0,651.71,0.0,0.0,0.0,0.0,646.1,646.1,0.0,0.0,0.0,651.71,5.61,0.0,5.61
2019-01-09,Assam,2.0,427.26,750.0,1369.21,619.21,619.21,384.11,386.11,0.0,0.0,0.0,427.26,41.15,0.0,41.15
2019-01-09,Bihar,121.2,339.5,6390.0,6390.0,0.0,0.0,70.7,191.9,0.0,0.0,0.0,339.5,147.6,0.0,147.6
2019-01-09,Chandigarh,0.0,36.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.99,36.99,0.0,36.99
2019-01-09,Chhattisgarh,230.5,657.85,23128.0,23128.0,0.0,0.0,196.0,426.5,0.0,0.0,0.0,657.85,231.35,0.0,231.35
2019-01-09,Dadra and Nagar Haveli and Daman and Diu,0.0,21.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.19,21.19,0.0,21.19
2019-01-09,Delhi,52.0,192.28,135.0,2343.4,2208.4,2208.4,0.0,52.0,0.0,0.0,0.0,192.28,140.28,0.0,140.28
2019-01-09,Goa,0.34,5.17,0.0,48.0,48.0,48.0,0.05,0.39,0.0,0.0,0.0,5.17,4.78,0.0,4.78
2019-01-09,Gujarat,77.3,12302.61,15492.0,23043.41,7551.41,7551.41,2052.35,2129.65,440.0,0.0,0.0,11862.61,2670.99,7061.97,9732.96
2019-01-09,Haryana,205.66,524.31,5540.0,5971.59,431.59,431.59,73.5,279.16,0.0,0.0,0.0,524.31,245.15,0.0,245.15
2019-01-09,Himachal Pradesh,7.2,10733.09,0.0,0.0,0.0,0.0,10697.38,10704.58,0.0,0.0,0.0,10733.09,28.51,0.0,28.51
2019-01-09,India Total,9948.45,134923.41,203921.28,229229.94,24882.72,25308.65,50027.18,59975.63,6780.0,425.93,0.0,128143.41,31247.56,36920.22,68167.78
2019-01-09,Jammu and Kashmir,0.0,3648.16,0.0,175.0,175.0,175.0,3629.03,3629.03,0.0,0.0,0.0,3648.16,19.13,0.0,19.13
2019-01-09,Jharkhand,4.3,256.65,4590.0,4590.0,0.0,0.0,214.05,218.35,0.0,0.0,0.0,256.65,38.3,0.0,38.3
2019-01-09,Karnataka,1827.8,18800.77,9352.08,9505.2,0.0,153.12,4899.93,6727.73,880.0,153.12,0.0,17920.77,6452.69,4740.35,11193.04
2019-01-09,Kerala,0.72,2283.12,0.0,693.54,533.58,693.54,2078.52,2079.24,0.0,159.96,0.0,2283.12,141.38,62.5,203.88
2019-01-09,Lakshadweep,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.75
2019-01-09,Madhya Pradesh,120.75,7086.09,20490.0,20490.0,0.0,0.0,2330.91,2451.66,0.0,0.0,0.0,7086.09,2114.54,2519.89,4634.43
2019-01-09,Maharashtra,2528.69,13808.99,25886.0,29093.08,3207.08,3207.08,3426.57,5955.26,1400.0,0.0,0.0,12408.99,1659.6,4794.13,6453.73
2019-01-09,Manipur,0.0,114.6,0.0,36.0,0.0,36.0,110.45,110.45,0.0,36.0,0.0,114.6,4.15,0.0,4.15
2019-01-09,Meghalaya,13.8,368.45,0.0,0.0,0.0,0.0,354.53,368.33,0.0,0.0,0.0,368.45,0.12,0.0,0.12
2019-01-09,Mizoram,0.0,97.88,0.0,0.0,0.0,0.0,96.47,96.47,0.0,0.0,0.0,97.88,1.41,0.0,1.41
2019-01-09,Nagaland,0.0,106.67,0.0,0.0,0.0,0.0,105.67,105.67,0.0,0.0,0.0,106.67,1.0,0.0,1.0
2019-01-09,Odisha,59.22,2663.38,9000.0,9000.0,0.0,0.0,2206.88,2266.1,0.0,0.0,0.0,2663.38,397.28,0.0,397.28
2019-01-09,Others,0.0,49.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.31,45.01,4.3,49.31
2019-01-09,Puducherry,0.0,3.2,0.0,32.5,32.5,32.5,0.0,0.0,0.0,0.0,0.0,3.2,3.2,0.0,3.2
2019-01-09,Punjab,327.85,2544.8,5680.0,5680.0,0.0,0.0,1269.85,1597.7,0.0,0.0,0.0,2544.8,947.1,0.0,947.1
2019-01-09,Rajasthan,121.3,10367.52,9160.0,10183.13,1023.13,1023.13,434.85,556.15,1180.0,0.0,0.0,9187.52,4331.65,4299.72,8631.37
2019-01-09,Sikkim,0.0,2221.18,0.0,0.0,0.0,0.0,2221.11,2221.11,0.0,0.0,0.0,2221.18,0.07,0.0,0.07
2019-01-09,Tamil Nadu,1003.95,18059.98,12871.7,13888.88,1017.18,1017.18,2301.25,3305.2,2440.0,0.0,0.0,15619.98,3097.97,9216.81,12314.78
2019-01-09,Telangana,177.6,6422.92,7182.5,7182.5,0.0,0.0,2496.47,2674.07,0.0,0.0,0.0,6422.92,3620.75,128.1,3748.85
2019-01-09,Tripura,0.0,25.42,0.0,1132.1,1132.1,1132.1,16.01,16.01,0.0,0.0,0.0,25.42,9.41,0.0,9.41
2019-01-09,Uttar Pradesh,2115.51,4127.31,22409.0,23902.14,1493.14,1493.14,526.7,2642.21,440.0,0.0,0.0,3687.31,1045.1,0.0,1045.1
2019-01-09,Uttarakhand,130.5,4416.16,0.0,450.0,450.0,450.0,3970.67,4101.17,0.0,0.0,0.0,4416.16,314.99,0.0,314.99
2019-01-09,West Bengal,319.92,1862.27,14275.0,14355.0,80.0,80.0,1439.7,1759.62,0.0,0.0,0.0,1862.27,102.65,0.0,102.65
2019-01-10,Andaman and Nicobar,0.0,17.44,0.0,40.05,0.0,40.05,5.25,5.25,0.0,40.05,0.0,17.44,12.19,0.0,12.19
2019-01-10,Andhra Pradesh,500.34,9681.72,11590.0,16507.2,4880.4,4917.2,1772.11,2272.45,0.0,36.8,0.0,9681.72,3316.82,4092.45,7409.27
2019-01-10,Arunachal Pradesh,0.0,651.71,0.0,0.0,0.0,0.0,646.1,646.1,0.0,0.0,0.0,651.71,5.61,0.0,5.61
2019-01-10,Assam,2.0,427.34,750.0,1369.21,619.21,619.21,384.11,386.11,0.0,0.0,0.0,427.34,41.23,0.0,41.23
2019-01-10,Bihar,121.2,341.25,6390.0,6390.0,0.0,0.0,70.7,191.9,0.0,0.0,0.0,341.25,149.35,0.0,149.35
2019-01-10,Chandigarh,0.0,36.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.99,36.99,0.0,36.99
2019-01-10,Chhattisgarh,230.5,657.85,23128.0,23128.0,0.0,0.0,196.0,426.5,0.0,0.0,0.0,657.85,231.35,0.0,231.35
2019-01-10,Dadra and Nagar Haveli and Daman and Diu,0.0,21.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.48,21.48,0.0,21.48
2019-01-10,Delhi,52.0,200.41,0.0,2208.4,2208.4,2208.4,0.0,52.0,0.0,0.0,0.0,200.41,148.41,0.0,148.41
2019-01-10,Goa,0.34,5.17,0.0,48.0,48.0,48.0,0.05,0.39,0.0,0.0,0.0,5.17,4.78,0.0,4.78
2019-01-10,Gujarat,77.3,12460.99,16232.0,23783.41,7551.41,7551.41,2052.35,2129.65,440.0,0.0,0.0,12020.99,2687.57,7203.77,9891.34
2019-01-10,Haryana,205.66,526.68,5540.0,5971.59,431.59,431.59,73.5,279.16,0.0,0.0,0.0,526.68,247.52,0.0,247.52
2019-01-10,Himachal Pradesh,7.2,10752.36,0.0,0.0,0.0,0.0,10715.53,10722.73,0.0,0.0,0.0,10752.36,29.63,0.0,29.63
2019-01-10,India Total,9948.45,135606.06,203814.58,229334.94,24882.72,25520.35,50046.32,59994.77,6780.0,637.63,0.0,128826.06,31741.27,37090.02,68831.29
2019-01-10,Jammu and Kashmir,0.0,3648.16,0.0,175.0,175.0,175.0,3629.03,3629.03,0.0,0.0,0.0,3648.16,19.13,0.0,19.13
2019-01-10,Jharkhand,4.3,256.75,4590.0,4590.0,0.0,0.0,214.05,218.35,0.0,0.0,0.0,256.75,38.4,0.0,38.4
2019-01-10,Karnataka,1827.8,18859.55,9352.08,9505.2,0.0,153.12,4900.93,6728.73,880.0,153.12,0.0,17979.55,6497.42,4753.4,11250.82
2019-01-10,Kerala,0.72,2283.13,0.0,693.54,533.58,693.54,2078.52,2079.24,0.0,159.96,0.0,2283.13,141.39,62.5,203.89
2019-01-10,Lakshadweep,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.75
2019-01-10,Madhya Pradesh,120.75,7087.63,20490.0,20490.0,0.0,0.0,2330.91,2451.66,0.0,0.0,0.0,7087.63,2116.08,2519.89,4635.97
2019-01-10,Maharashtra,2528.69,13810.72,25386.0,28593.08,3207.08,3207.08,3426.57,5955.26,1400.0,0.0,0.0,12410.72,1661.33,4794.13,6455.46
2019-01-10,Manipur,0.0,114.75,0.0,36.0,0.0,36.0,110.45,110.45,0.0,36.0,0.0,114.75,4.3,0.0,4.3
2019-01-10,Meghalaya,13.8,368.45,0.0,0.0,0.0,0.0,354.53,368.33,0.0,0.0,0.0,368.45,0.12,0.0,0.12
2019-01-10,Mizoram,0.0,97.89,0.0,0.0,0.0,0.0,96.47,96.47,0.0,0.0,0.0,97.89,1.42,0.0,1.42
2019-01-10,Nagaland,0.0,106.67,0.0,0.0,0.0,0.0,105.67,105.67,0.0,0.0,0.0,106.67,1.0,0.0,1.0
2019-01-10,Odisha,59.22,2663.38,9000.0,9000.0,0.0,0.0,2206.88,2266.1,0.0,0.0,0.0,2663.38,397.28,0.0,397.28
2019-01-10,Others,0.0,49.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.31,45.01,4.3,49.31
2019-01-10,Puducherry,0.0,3.2,0.0,32.5,32.5,32.5,0.0,0.0,0.0,0.0,0.0,3.2,3.2,0.0,3.2
2019-01-10,Punjab,327.85,2544.8,5680.0,5680.0,0.0,0.0,1269.85,1597.7,0.0,0.0,0.0,2544.8,947.1,0.0,947.1
2019-01-10,Rajasthan,121.3,10773.5,9160.0,10183.13,1023.13,1023.13,434.85,556.15,1180.0,0.0,0.0,9593.5,4737.63,4299.72,9037.35
2019-01-10,Sikkim,0.0,2221.18,0.0,0.0,0.0,0.0,2221.11,2221.11,0.0,0.0,0.0,2221.18,0.07,0.0,0.07
2019-01-10,Tamil Nadu,1003.95,18074.93,12660.0,13888.88,1017.18,1228.88,2301.25,3305.2,2440.0,211.7,0.0,15634.93,3097.97,9231.76,12329.73
2019-01-10,Telangana,177.6,6422.92,7182.5,7182.5,0.0,0.0,2496.47,2674.07,0.0,0.0,0.0,6422.92,3620.75,128.1,3748.85
2019-01-10,Tripura,0.0,25.42,0.0,1132.1,1132.1,1132.1,16.01,16.01,0.0,0.0,0.0,25.42,9.41,0.0,9.41
2019-01-10,Uttar Pradesh,2115.51,4127.31,22409.0,23902.14,1493.14,1493.14,526.7,2642.21,440.0,0.0,0.0,3687.31,1045.1,0.0,1045.1
2019-01-10,Uttarakhand,130.5,4416.16,0.0,450.0,450.0,450.0,3970.67,4101.17,0.0,0.0,0.0,4416.16,314.99,0.0,314.99
2019-01-10,West Bengal,319.92,1868.11,14275.0,14355.0,80.0,80.0,1439.7,1759.62,0.0,0.0,0.0,1868.11,108.49,0.0,108.49
2019-01-11,Andaman and Nicobar,0.0,17.44,0.0,40.05,0.0,40.05,5.25,5.25,0.0,40.05,0.0,17.44,12.19,0.0,12.19
2019-01-11,Andhra Pradesh,500.34,9802.82,11590.0,16507.2,4880.4,4917.2,1772.11,2272.45,0.0,36.8,0.0,9802.82,3437.92,4092.45,7530.37
2019-01-11,Arunachal Pradesh,0.0,651.71,0.0,0.0,0.0,0.0,646.1,646.1,0.0,0.0,0.0,651.71,5.61,0.0,5.61
2019-01-11,Assam,2.0,427.34,750.0,1369.21,619.21,619.21,384.11,386.11,0.0,0.0,0.0,427.34,41.23,0.0,41.23
2019-01-11,Bihar,121.2,341.25,6390.0,6390.0,0.0,0.0,70.7,191.9,0.0,0.0,0.0,341.25,149.35,0.0,149.35
2019-01-11,Chandigarh,0.0,36.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.99,36.99,0.0,36.99
2019-01-11,Chhattisgarh,230.5,657.85,23128.0,23128.0,0.0,0.0,196.0,426.5,0.0,0.0,0.0,657.85,231.35,0.0,231.35
2019-01-11,Dadra and Nagar Haveli and Daman and Diu,0.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,21.75,0.0,21.75
2019-01-11,Delhi,52.0,204.26,0.0,2208.4,2208.4,2208.4,0.0,52.0,0.0,0.0,0.0,204.26,152.26,0.0,152.26
2019-01-11,Goa,0.34,5.17,0.0,48.0,48.0,48.0,0.05,0.39,0.0,0.0,0.0,5.17,4.78,0.0,4.78
2019-01-11,Gujarat,77.3,12576.71,16232.0,23783.41,7551.41,7551.41,2052.35,2129.65,440.0,0.0,0.0,12136.71,2725.56,7281.5,10007.06
2019-01-11,Haryana,205.66,527.56,5540.0,5971.59,431.59,431.59,73.5,279.16,0.0,0.0,0.0,527.56,248.4,0.0,248.4
2019-01-11,Himachal Pradesh,7.2,10753.83,0.0,0.0,0.0,0.0,10715.53,10722.73,0.0,0.0,0.0,10753.83,31.1,0.0,31.1
2019-01-11,India Total,9975.95,136870.52,203814.58,229334.94,24882.72,25520.35,50058.55,60034.5,6780.0,637.63,0.0,130090.52,32758.42,37297.6,70056.02
2019-01-11,Jammu and Kashmir,0.0,3648.47,0.0,175.0,175.0,175.0,3629.25,3629.25,0.0,0.0,0.0,3648.47,19.22,0.0,19.22
2019-01-11,Jharkhand,4.3,256.75,4590.0,4590.0,0.0,0.0,214.05,218.35,0.0,0.0,0.0,256.75,38.4,0.0,38.4
2019-01-11,Karnataka,1855.3,19287.8,9352.08,9505.2,0.0,153.12,4912.93,6768.23,880.0,153.12,0.0,18407.8,6886.17,4753.4,11639.57
2019-01-11,Kerala,0.72,2283.31,0.0,693.54,533.58,693.54,2078.52,2079.24,0.0,159.96,0.0,2283.31,141.57,62.5,204.07
2019-01-11,Lakshadweep,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.75
2019-01-11,Madhya Pradesh,120.75,7148.33,20490.0,20490.0,0.0,0.0,2330.91,2451.66,0.0,0.0,0.0,7148.33,2176.78,2519.89,4696.67
2019-01-11,Maharashtra,2528.69,13914.87,25386.0,28593.08,3207.08,3207.08,3426.57,5955.26,1400.0,0.0,0.0,12514.87,1662.38,4897.23,6559.61
2019-01-11,Manipur,0.0,114.89,0.0,36.0,0.0,36.0,110.45,110.45,0.0,36.0,0.0,114.89,4.44,0.0,4.44
2019-01-11,Meghalaya,13.8,368.45,0.0,0.0,0.0,0.0,354.53,368.33,0.0,0.0,0.0,368.45,0.12,0.0,0.12
2019-01-11,Mizoram,0.0,97.94,0.0,0.0,0.0,0.0,96.47,96.47,0.0,0.0,0.0,97.94,1.47,0.0,1.47
2019-01-11,Nagaland,0.0,106.67,0.0,0.0,0.0,0.0,105.67,105.67,0.0,0.0,0.0,106.67,1.0,0.0,1.0
2019-01-11,Odisha,59.22,2663.66,9000.0,9000.0,0.0,0.0,2206.88,2266.1,0.0,0.0,0.0,2663.66,397.56,0.0,397.56
2019-01-11,Others,0.0,49.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.31,45.01,4.3,49.31
2019-01-11,Puducherry,0.0,4.36,0.0,32.5,32.5,32.5,0.0,0.0,0.0,0.0,0.0,4.36,4.36,0.0,4.36
2019-01-11,Punjab,327.85,2544.8,5680.0,5680.0,0.0,0.0,1269.85,1597.7,0.0,0.0,0.0,2544.8,947.1,0.0,947.1
2019-01-11,Rajasthan,121.3,10826.79,9160.0,10183.13,1023.13,1023.13,434.85,556.15,1180.0,0.0,0.0,9646.79,4790.92,4299.72,9090.64
2019-01-11,Sikkim,0.0,2221.18,0.0,0.0,0.0,0.0,2221.11,2221.11,0.0,0.0,0.0,2221.18,0.07,0.0,0.07
2019-01-11,Tamil Nadu,1003.95,18446.88,12660.0,13888.88,1017.18,1228.88,2301.25,3305.2,2440.0,211.7,0.0,16006.88,3443.17,9258.51,12701.68
2019-01-11,Telangana,177.6,6422.92,7182.5,7182.5,0.0,0.0,2496.47,2674.07,0.0,0.0,0.0,6422.92,3620.75,128.1,3748.85
2019-01-11,Tripura,0.0,25.42,0.0,1132.1,1132.1,1132.1,16.01,16.01,0.0,0.0,0.0,25.42,9.41,0.0,9.41
2019-01-11,Uttar Pradesh,2115.51,4127.31,22409.0,23902.14,1493.14,1493.14,526.7,2642.21,440.0,0.0,0.0,3687.31,1045.1,0.0,1045.1
2019-01-11,Uttarakhand,130.5,4416.41,0.0,450.0,450.0,450.0,3970.67,4101.17,0.0,0.0,0.0,4416.41,315.24,0.0,315.24
2019-01-11,West Bengal,319.92,1868.57,14275.0,14355.0,80.0,80.0,1439.7,1759.62,0.0,0.0,0.0,1868.57,108.95,0.0,108.95
2019-01-12,Andaman and Nicobar,0.0,17.44,0.0,40.05,0.0,40.05,5.25,5.25,0.0,40.05,0.0,17.44,12.19,0.0,12.19
2019-01-12,Andhra Pradesh,500.34,9923.92,11590.0,16525.34,4898.54,4935.34,1772.11,2272.45,0.0,36.8,0.0,9923.92,3559.02,4092.45,7651.47
2019-01-12,Arunachal Pradesh,0.0,651.71,0.0,0.0,0.0,0.0,646.1,646.1,0.0,0.0,0.0,651.71,5.61,0.0,5.61
2019-01-12,Assam,2.0,427.34,750.0,1369.21,619.21,619.21,384.11,386.11,0.0,0.0,0.0,427.34,41.23,0.0,41.23
2019-01-12,Bihar,121.2,341.25,6390.0,6390.0,0.0,0.0,70.7,191.9,0.0,0.0,0.0,341.25,149.35,0.0,149.35
2019-01-12,Chandigarh,0.0,36.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.99,36.99,0.0,36.99
2019-01-12,Chhattisgarh,230.5,657.85,23128.0,23128.0,0.0,0.0,196.0,426.5,0.0,0.0,0.0,657.85,231.35,0.0,231.35
2019-01-12,Dadra and Nagar Haveli and Daman and Diu,0.0,22.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.02,22.02,0.0,22.02
2019-01-12,Delhi,52.0,208.12,0.0,2208.4,2208.4,2208.4,0.0,52.0,0.0,0.0,0.0,208.12,156.12,0.0,156.12
2019-01-12,Goa,0.34,5.17,0.0,48.0,48.0,48.0,0.05,0.39,0.0,0.0,0.0,5.17,4.78,0.0,4.78
2019-01-12,Gujarat,77.3,12692.42,16232.0,23783.41,7551.41,7551.41,2052.35,2129.65,440.0,0.0,0.0,12252.42,2763.55,7359.22,10122.77
2019-01-12,Haryana,205.66,528.43,5540.0,5971.59,431.59,431.59,73.5,279.16,0.0,0.0,0.0,528.43,249.27,0.0,249.27
2019-01-12,Himachal Pradesh,7.2,10755.3,0.0,0.0,0.0,0.0,10715.53,10722.73,0.0,0.0,0.0,10755.3,32.57,0.0,32.57
2019-01-12,India Total,10003.45,138134.97,205114.58,230653.06,24900.86,25538.49,50070.77,60074.22,6780.0,637.63,0.0,131354.97,33775.57,37505.18,71280.75
2019-01-12,Jammu and Kashmir,0.0,3648.78,0.0,175.0,175.0,175.0,3629.48,3629.48,0.0,0.0,0.0,3648.78,19.3,0.0,19.3
2019-01-12,Jharkhand,4.3,256.75,4590.0,4590.0,0.0,0.0,214.05,218.35,0.0,0.0,0.0,256.75,38.4,0.0,38.4
2019-01-12,Karnataka,1882.8,19716.06,9352.08,9505.2,0.0,153.12,4924.93,6807.73,880.0,153.12,0.0,18836.06,7274.93,4753.4,12028.33
2019-01-12,Kerala,0.72,2283.49,0.0,693.54,533.58,693.54,2078.52,2079.24,0.0,159.96,0.0,2283.49,141.75,62.5,204.25
2019-01-12,Lakshadweep,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.75
2019-01-12,Madhya Pradesh,120.75,7209.04,20490.0,20490.0,0.0,0.0,2330.91,2451.66,0.0,0.0,0.0,7209.04,2237.49,2519.89,4757.38
