Date,State,Bioenergy,Clean_generation,Coal,Fossil_generation,Gas,Gas and Other Fossil,Hydro,"Hydro, Bioenergy and Other Renewables",Nuclear,Other Fossil,Other Renewables,Renewables,Solar,Total Generation,Wind,Wind and Solar,Renewable %,Fossil %
01 May 2019,Uttar Pradesh,270.97,782.11,11823.52,12089.78,266.26,266.26,49.49,320.46,315.78,0,0,466.33,145.87,12871.89,0,145.87,6.076108481,93.92389152
01 May 2019,Uttarakhand,0,1434.46,0,206.91,206.91,206.91,1407.95,1407.95,0,0,0,1434.46,26.51,1641.37,0,26.51,87.39406715,12.60593285
01 May 2019,West Bengal,123.64,396.45,7134.79,7134.79,0,0,266.64,390.28,0,0,0,396.45,6.17,7531.24,0,6.17,5.26407338,94.73592662
01 June 2019,Andaman and Nicobar,0,1.21,0,7,0,7,0.04,0.04,0,7,0,1.21,1.17,8.21,0,1.17,14.73812424,85.26187576
01 June 2019,Andhra Pradesh,17.26,1827.55,5053.33,5294.7,241.37,241.37,143.84,161.66,0,0,0.56,1827.55,532.35,7122.25,1133.54,1665.89,25.65972832,74.34027168
01 June 2019,Arunachal Pradesh,0,170.09,0,0,0,0,170.07,170.07,0,0,0,170.09,0.02,170.09,0,0.02,100,0
01 June 2019,Assam,0,185.07,342.76,580.07,237.31,237.31,184.64,184.64,0,0,0,185.07,0.43,765.14,0,0.43,24.18773035,75.81226965
01 June 2019,Bihar,3.79,21.15,3009.91,3009.91,0,0,0,3.79,0,0,0,21.15,17.36,3031.06,0,17.36,0.697775696,99.3022243
01 June 2019,Chandigarh,0,2.21,0,0,0,0,0,0,0,0,0,2.21,2.21,2.21,0,2.21,100,0
01 June 2019,Chhattisgarh,20.55,58.09,10153.26,10153.26,0,0,6.68,27.23,0,0,0,58.09,30.86,10211.35,0,30.86,0.568876789,99.43112321
01 June 2019,Dadra and Nagar Haveli and Daman and Diu,0,1.84,0,0,0,0,0,0,0,0,0,1.84,1.84,1.84,0,1.84,100,0
01 June 2019,Delhi,0,39.6,0,617.84,617.84,617.84,0,25.18,0,0,25.18,39.6,14.42,657.44,0,14.42,6.023363349,93.97663665
01 June 2019,Goa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01 June 2019,Gujarat,8.15,2120.88,7016.11,8061.71,1045.6,1045.6,41.3,57.76,311.83,0,8.31,1809.05,264.17,10182.59,1487.12,1751.29,20.82849255,79.17150745
01 June 2019,Haryana,16.27,52.64,2308.94,2308.95,0.01,0.01,29.97,46.24,0,0,0,52.64,6.4,2361.59,0,6.4,2.229006729,97.77099327
01 June 2019,Himachal Pradesh,0,5906.79,0,0,0,0,5906.79,5906.79,0,0,0,5906.79,0,5906.79,0,0,100,0
01 June 2019,India Total,516.04,32325.76,89885.26,94220.74,4328.38,4335.48,15006.73,15561,4052.02,7.1,38.23,28273.74,3931.59,126546.5,8781.15,12712.74,25.54457057,74.45542943
01 June 2019,Jammu and Kashmir,0,2257.98,0,0,0,0,2257.98,2257.98,0,0,0,2257.98,0,2257.98,0,0,100,0
01 June 2019,Jharkhand,0,1.51,2249.84,2249.84,0,0,0,0,0,0,0,1.51,1.51,2251.35,0,1.51,0.067070869,99.93292913
01 June 2019,Karnataka,23.11,3148.2,1824.26,1824.26,0,0,613.33,636.44,571,0,0,2577.2,667.29,4972.46,1273.47,1940.76,63.3127265,36.6872735
01 June 2019,Kerala,0,414.35,0,0.1,0,0.1,388.88,388.88,0,0.1,0,414.35,9.18,414.45,16.29,25.47,99.97587164,0.024128363
01 June 2019,Lakshadweep,0,0.06,0,0,0,0,0,0,0,0,0,0.06,0.06,0.06,0,0.06,100,0
01 June 2019,Madhya Pradesh,0.14,983.84,9616.76,9616.76,0,0,145.22,148.28,0,0,2.92,983.84,299.11,10600.6,536.45,835.56,9.280984095,90.7190159
01 June 2019,Maharashtra,74.44,2392.91,10422.33,11101.23,678.9,678.9,222.31,296.88,908.31,0,0.13,1484.6,191.49,13494.14,996.23,1187.72,17.73295668,82.26704332
01 June 2019,Manipur,0,40.05,0,0,0,0,40.05,40.05,0,0,0,40.05,0,40.05,0,0,100,0
01 June 2019,Meghalaya,0,109.11,0,0,0,0,109.11,109.11,0,0,0,109.11,0,109.11,0,0,100,0
01 June 2019,Mizoram,0,9.21,0,0,0,0,9.18,9.18,0,0,0,9.21,0.03,9.21,0,0.03,100,0
01 June 2019,Nagaland,0,14.53,0,0,0,0,14.53,14.53,0,0,0,14.53,0,14.53,0,0,100,0
01 June 2019,Odisha,5.8,510.86,3286.44,3286.44,0,0,450.18,455.98,0,0,0,510.86,35.71,3797.3,19.17,54.88,13.45324309,86.54675691
01 June 2019,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01 June 2019,Puducherry,0,0.27,0,19.89,19.89,19.89,0,0,0,0,0,0.27,0.27,20.16,0,0.27,1.339285714,98.66071429
01 June 2019,Punjab,52.32,848.9,2611.1,2611.1,0,0,637.07,689.41,0,0,0.02,848.9,145.13,3460,14.36,159.49,24.53468208,75.46531792
01 June 2019,Rajasthan,28.44,2114.68,4293.87,4403.15,109.28,109.28,1.33,29.77,751.23,0,0,1363.45,609.74,6517.83,723.94,1333.68,32.44454059,67.55545941
01 June 2019,Sikkim,0,1420.13,0,0,0,0,1420.13,1420.13,0,0,0,1420.13,0,1420.13,0,0,100,0
01 June 2019,Tamil Nadu,41.4,4316.61,5441.35,5639.42,198.07,198.07,125.88,167.28,1207.65,0,0,3108.96,386.05,9956.03,2555.63,2941.68,43.35673958,56.64326042
01 June 2019,Telangana,8.63,575.6,4352.67,4352.67,0,0,0,9.74,0,0,1.11,575.6,540.91,4928.27,24.95,565.86,11.67955489,88.32044511
01 June 2019,Tripura,0,1.39,0,617.92,617.92,617.92,0.85,0.85,0,0,0,1.39,0.54,619.31,0,0.54,0.224443332,99.77555667
01 June 2019,Uttar Pradesh,90.46,570.94,11309.02,11700.14,391.12,391.12,47.42,137.88,302,0,0,268.94,131.06,12271.08,0,131.06,4.652728203,95.3472718
01 June 2019,Uttarakhand,0,1758.63,0,171.07,171.07,171.07,1721.73,1721.73,0,0,0,1758.63,36.9,1929.7,0,36.9,91.13489143,8.865108566
01 June 2019,West Bengal,125.28,448.88,6593.31,6593.31,0,0,318.22,443.5,0,0,0,448.88,5.38,7042.19,0,5.38,6.374153495,93.62584651
01 July 2019,Andaman and Nicobar,0,1.01,0,7.79,0,7.79,0,0,0,7.79,0,1.01,1.01,8.8,0,1.01,11.47727273,88.52272727
01 July 2019,Andhra Pradesh,16.68,2073.94,5249.86,5499.29,249.43,249.43,130.4,147.72,0,0,0.64,2073.94,451.4,7573.23,1474.82,1926.22,27.38514478,72.61485522
01 July 2019,Arunachal Pradesh,0,335.84,0,0,0,0,335.73,335.73,0,0,0,335.84,0.11,335.84,0,0.11,100,0
01 July 2019,Assam,0,240.17,341.13,584.23,243.1,243.1,239.79,239.79,0,0,0,240.17,0.38,824.4,0,0.38,29.13270257,70.86729743
01 July 2019,Bihar,1.31,19.87,2731.51,2731.51,0,0,4.45,5.76,0,0,0,19.87,14.11,2751.38,0,14.11,0.72218305,99.27781695
01 July 2019,Chandigarh,0,0.23,0,0,0,0,0,0,0,0,0,0.23,0.23,0.23,0,0.23,100,0
01 July 2019,Chhattisgarh,95.85,158.76,10378.75,10378.75,0,0,38.33,134.18,0,0,0,158.76,24.58,10537.51,0,24.58,1.506617787,98.49338221
01 July 2019,Dadra and Nagar Haveli and Daman and Diu,0,1.73,0,0,0,0,0,0,0,0,0,1.73,1.73,1.73,0,1.73,100,0
01 July 2019,Delhi,0,36.75,0,595.73,595.73,595.73,0,25.12,0,0,25.12,36.75,11.63,632.48,0,11.63,5.81046041,94.18953959
01 July 2019,Goa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01 July 2019,Gujarat,8.14,2818.83,6376.54,7537.87,1161.33,1161.33,59.7,67.84,322.85,0,0,2495.98,285.85,10356.7,2142.29,2428.14,27.21745344,72.78254656
01 July 2019,Haryana,16.98,49.95,1691.86,1734,42.14,42.14,27.4,44.38,0,0,0,49.95,5.57,1783.95,0,5.57,2.799966367,97.20003363
01 July 2019,Himachal Pradesh,0,6487.46,0,0,0,0,6487.46,6487.46,0,0,0,6487.46,0,6487.46,0,0,100,0
01 July 2019,India Total,506.57,36336.41,83204.33,87371.93,4159.71,4167.6,16636.12,17171.72,4382.27,7.89,29.03,31954.14,3438.82,123708.34,11343.6,14782.42,29.37264375,70.62735625
01 July 2019,Jammu and Kashmir,0,2224.76,0,0,0,0,2224.76,2224.76,0,0,0,2224.76,0,2224.76,0,0,100,0
01 July 2019,Jharkhand,0,6.3,2131.11,2131.11,0,0,4.99,4.99,0,0,0,6.3,1.31,2137.41,0,1.31,0.294749253,99.70525075
01 July 2019,Karnataka,34.1,3793.22,1608.73,1608.73,0,0,798.89,832.99,598.32,0,0,3194.9,592.18,5401.95,1769.73,2361.91,70.21945779,29.78054221
01 July 2019,Kerala,0,355.5,0,0.1,0,0.1,329.94,329.94,0,0.1,0,355.5,8.71,355.6,16.85,25.56,99.97187852,0.028121485
01 July 2019,Lakshadweep,0,0.04,0,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0,0.04,100,0
01 July 2019,Madhya Pradesh,0.12,1094.92,9283.99,9283.99,0,0,200.25,202.15,0,0,1.78,1094.92,234.94,10378.91,657.83,892.77,10.54947003,89.45052997
01 July 2019,Maharashtra,47.36,3035.32,8481.4,9235.68,754.28,754.28,343.29,390.69,1013.01,0,0.04,2022.31,155.74,12271,1475.88,1631.62,24.73571836,75.26428164
01 July 2019,Manipur,0,37.15,0,0,0,0,36.94,36.94,0,0,0,37.15,0.21,37.15,0,0.21,100,0
01 July 2019,Meghalaya,0,170.12,0,0,0,0,170.12,170.12,0,0,0,170.12,0,170.12,0,0,100,0
01 July 2019,Mizoram,0,13.34,0,0,0,0,13.31,13.31,0,0,0,13.34,0.03,13.34,0,0.03,100,0
01 July 2019,Nagaland,0,34.44,0,0,0,0,34.44,34.44,0,0,0,34.44,0,34.44,0,0,100,0
01 July 2019,Odisha,4.02,536.59,3293.24,3293.24,0,0,505.09,509.11,0,0,0,536.59,27.48,3829.83,0,27.48,14.01080466,85.98919534
01 July 2019,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01 July 2019,Puducherry,0,0.37,0,18.95,18.95,18.95,0,0,0,0,0,0.37,0.37,19.32,0,0.37,1.915113872,98.08488613
01 July 2019,Punjab,34.38,738.9,2660.61,2660.61,0,0,586.18,620.6,0,0,0.04,738.9,118.3,3399.51,0,118.3,21.73548541,78.26451459
01 July 2019,Rajasthan,29.16,2492,3675.47,3742.33,66.86,66.86,6.42,35.58,778.41,0,0,1713.59,525.37,6234.33,1152.64,1678.01,39.97221835,60.02778165
01 July 2019,Sikkim,0,1628.75,0,0,0,0,1628.75,1628.75,0,0,0,1628.75,0,1628.75,0,0,100,0
01 July 2019,Tamil Nadu,42,4563.1,4959.23,5125.3,166.07,166.07,173.45,215.45,1357.86,0,0,3205.24,374.75,9688.4,2615.04,2989.79,47.09859213,52.90140787
01 July 2019,Telangana,13.55,527.19,3812.81,3812.81,0,0,11.3,26.26,0,0,1.41,527.19,462.41,4340,38.52,500.93,12.14723502,87.85276498
01 July 2019,Tripura,0,1.36,0,632.39,632.39,632.39,0.85,0.85,0,0,0,1.36,0.51,633.75,0,0.51,0.214595661,99.78540434
01 July 2019,Uttar Pradesh,31.03,558.64,10415.17,10470.67,55.5,55.5,108.31,139.34,311.82,0,0,246.82,107.48,11029.31,0,107.48,5.0650494,94.9349506
01 July 2019,Uttarakhand,0,1796.74,0,173.93,173.93,173.93,1768.88,1768.88,0,0,0,1796.74,27.86,1970.67,0,27.86,91.1740677,8.825932297
01 July 2019,West Bengal,131.89,503.12,6112.92,6112.92,0,0,366.7,498.59,0,0,0,503.12,4.53,6616.04,0,4.53,7.604548945,92.39545106
01 August 2019,Andaman and Nicobar,0,0.46,0,7.04,0,7.04,0,0,0,7.04,0,0.46,0.46,7.5,0,0.46,6.133333333,93.86666667
01 August 2019,Andhra Pradesh,13.14,2400.5,4918.33,5156.86,238.53,238.53,416.17,430.03,0,0,0.72,2400.5,423.71,7557.36,1546.76,1970.47,31.7637376,68.2362624
01 August 2019,Arunachal Pradesh,0,233.85,0,0,0,0,233.7,233.7,0,0,0,233.85,0.15,233.85,0,0.15,100,0
01 August 2019,Assam,0,218.63,263.15,492.3,229.15,229.15,218.05,218.05,0,0,0,218.63,0.58,710.93,0,0.58,30.75267607,69.24732393
01 August 2019,Bihar,1.31,19.87,2839.29,2839.29,0,0,4.45,5.76,0,0,0,19.87,14.11,2859.16,0,14.11,0.694959359,99.30504064
01 August 2019,Chandigarh,0,1.48,0,0,0,0,0,0,0,0,0,1.48,1.48,1.48,0,1.48,100,0
01 August 2019,Chhattisgarh,62.07,125.95,9412.63,9412.63,0,0,39.88,101.95,0,0,0,125.95,24,9538.58,0,24,1.32042715,98.67957285
01 August 2019,Dadra and Nagar Haveli and Daman and Diu,0,1.71,0,0,0,0,0,0,0,0,0,1.71,1.71,1.71,0,1.71,100,0
01 August 2019,Delhi,0,36.34,0,552.57,552.57,552.57,0,23.57,0,0,23.57,36.34,12.77,588.91,0,12.77,6.170722182,93.82927782
01 August 2019,Goa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01 August 2019,Gujarat,5.06,2753.2,6480.3,7395.85,915.55,915.55,962.09,967.15,324.52,0,0,2428.68,227.26,10149.05,1234.27,1461.53,27.12766219,72.87233781
01 August 2019,Haryana,17.43,50.73,1380.58,1441.32,60.74,60.74,27.04,44.47,0,0,0,50.73,6.26,1492.05,0,6.26,3.400020107,96.59997989
01 August 2019,Himachal Pradesh,0,6463.38,0,0,0,0,6463.38,6463.38,0,0,0,6463.38,0,6463.38,0,0,100,0
01 August 2019,India Total,485.42,39153.16,76827.46,80782.13,3947.63,3954.67,21048.86,21559.37,4302.32,7.04,25.09,34850.84,3587.46,119935.29,9704.01,13291.47,32.64523728,67.35476272
01 August 2019,Jammu and Kashmir,0,2107.28,0,0,0,0,2107.28,2107.28,0,0,0,2107.28,0,2107.28,0,0,100,0
01 August 2019,Jharkhand,0,25.95,2081.47,2081.47,0,0,24.65,24.65,0,0,0,25.95,1.3,2107.42,0,1.3,1.231363468,98.76863653
01 August 2019,Karnataka,80.17,4625.07,1007.4,1007.4,0,0,1553.64,1633.81,526.64,0,0,4098.43,810.13,5632.47,1654.49,2464.62,82.11441872,17.88558128
01 August 2019,Kerala,0,513.39,0,0,0,0,489.19,489.19,0,0,0,513.39,9.54,513.39,14.66,24.2,100,0
01 August 2019,Lakshadweep,0,0.04,0,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0,0.04,100,0
01 August 2019,Madhya Pradesh,0.14,1706.51,8475.04,8475.04,0,0,993.52,994.42,0,0,0.76,1706.51,214.92,10181.55,497.17,712.09,16.76080754,83.23919246
01 August 2019,Maharashtra,36.82,3290.28,7361.2,8041.14,679.94,679.94,516.46,553.3,1044.42,0,0.02,2245.86,162.81,11331.42,1529.75,1692.56,29.03678445,70.96321555
01 August 2019,Manipur,0,47.57,0,0,0,0,47.36,47.36,0,0,0,47.57,0.21,47.57,0,0.21,100,0
01 August 2019,Meghalaya,0,135.17,0,0,0,0,135.17,135.17,0,0,0,135.17,0,135.17,0,0,100,0
01 August 2019,Mizoram,0,27.13,0,0,0,0,27.1,27.1,0,0,0,27.13,0.03,27.13,0,0.03,100,0
01 August 2019,Nagaland,0,42.79,0,0,0,0,42.79,42.79,0,0,0,42.79,0,42.79,0,0,100,0
01 August 2019,Odisha,6.07,901.19,2090.28,2090.28,0,0,879.24,885.31,0,0,0,901.19,15.88,2991.47,0,15.88,30.125323,69.874677
01 August 2019,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01 August 2019,Puducherry,0,0.37,0,21.8,21.8,21.8,0,0,0,0,0,0.37,0.37,22.17,0,0.37,1.668921967,98.33107803
01 August 2019,Punjab,31.03,808.48,2358.76,2358.76,0,0,652.97,684.02,0,0,0.02,808.48,124.46,3167.24,0,124.46,25.52632576,74.47367424
01 August 2019,Rajasthan,27.15,2002.12,3489.79,3554.76,64.97,64.97,88.71,115.86,733.86,0,0,1268.26,529.64,5556.88,622.76,1152.4,36.02957055,63.97042945
01 August 2019,Sikkim,0,1513.28,0,0,0,0,1513.28,1513.28,0,0,0,1513.28,0,1513.28,0,0,100,0
01 August 2019,Tamil Nadu,49.69,4954.01,4260.53,4501.14,240.61,240.61,563.94,613.63,1363.12,0,0,3590.89,409.2,9455.15,2568.06,2977.26,52.39483245,47.60516755
01 August 2019,Telangana,19.79,1252,3938.22,3938.22,0,0,737.74,757.53,0,0,0,1252,458.38,5190.22,36.09,494.47,24.12229154,75.87770846
01 August 2019,Tripura,0,1.5,0,534.24,534.24,534.24,1.5,1.5,0,0,0,1.5,0,535.74,0,0,0.279986561,99.72001344
01 August 2019,Uttar Pradesh,10.35,496.13,10894.67,11100.01,205.34,205.34,69,79.35,309.76,0,0,186.37,107.02,11596.14,0,107.02,4.278406435,95.72159356
01 August 2019,Uttarakhand,0,1871.41,0,204.19,204.19,204.19,1844.65,1844.65,0,0,0,1871.41,26.76,2075.6,0,26.76,90.16236269,9.83763731
01 August 2019,West Bengal,125.2,525.39,5575.82,5575.82,0,0,395.91,521.11,0,0,0,525.39,4.28,6101.21,0,4.28,8.611242688,91.38875731
01 September 2019,Andaman and Nicobar,0,0.65,0,6.86,0,6.86,0.07,0.07,0,6.86,0,0.65,0.58,7.51,0,0.58,8.655126498,91.3448735
01 September 2019,Andhra Pradesh,11.39,1605.36,4625.55,4863.7,238.15,238.15,473.45,485,0,0,0.16,1605.36,403.74,6469.06,716.62,1120.36,24.81597017,75.18402983
01 September 2019,Arunachal Pradesh,0,269.4,0,0,0,0,269.28,269.28,0,0,0,269.4,0.12,269.4,0,0.12,100,0
01 September 2019,Assam,0,217.01,243.15,444.52,201.37,201.37,216.54,216.54,0,0,0,217.01,0.47,661.53,0,0.47,32.8042568,67.1957432
01 September 2019,Bihar,1.22,15.85,3121.69,3121.69,0,0,0.85,2.07,0,0,0,15.85,13.78,3137.54,0,13.78,0.505172842,99.49482716
01 September 2019,Chandigarh,0,0.16,0,0,0,0,0,0,0,0,0,0.16,0.16,0.16,0,0.16,100,0
01 September 2019,Chhattisgarh,44.62,120.4,7804.07,7804.07,0,0,55.13,99.75,0,0,0,120.4,20.65,7924.47,0,20.65,1.519344511,98.48065549
01 September 2019,Dadra and Nagar Haveli and Daman and Diu,0,1.69,0,0,0,0,0,0,0,0,0,1.69,1.69,1.69,0,1.69,100,0
01 September 2019,Delhi,0,37.85,0,648.47,648.47,648.47,0,25.11,0,0,25.11,37.85,12.74,686.32,0,12.74,5.514920154,94.48507985
01 September 2019,Goa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01 September 2019,Gujarat,3.76,2471.16,6108.64,7550.45,1441.81,1441.81,1358.73,1362.49,313.86,0,0,2157.3,205.55,10021.61,589.26,794.81,24.65831338,75.34168662
01 September 2019,Haryana,16.79,68.49,1831.96,1938.26,106.3,106.3,34.22,51.01,0,0,0,68.49,17.48,2006.75,0,17.48,3.412981188,96.58701881
01 September 2019,Himachal Pradesh,0,5409.62,0,0,0,0,5409.62,5409.62,0,0,0,5409.62,0,5409.62,0,0,100,0
01 September 2019,India Total,436.39,35807.61,74596.24,78980.25,4377.15,4384.01,22081.09,22544.31,4220.23,6.86,26.83,31587.38,3565.13,114787.86,5477.94,9043.07,31.19459671,68.80540329
01 September 2019,Jammu and Kashmir,0,1926.52,0,0,0,0,1926.52,1926.52,0,0,0,1926.52,0,1926.52,0,0,100,0
01 September 2019,Jharkhand,0,24.4,2051.89,2051.89,0,0,23.36,23.36,0,0,0,24.4,1.04,2076.29,0,1.04,1.175173025,98.82482698
01 September 2019,Karnataka,102.66,4482.58,947.76,947.76,0,0,1864.35,1967.01,619.45,0,0,3863.13,820.98,5430.34,1075.14,1896.12,82.54694918,17.45305082
01 September 2019,Kerala,4.12,616.03,0,0,0,0,587.87,591.99,0,0,0,616.03,12.6,616.03,11.44,24.04,100,0
01 September 2019,Lakshadweep,0,0.05,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0,0.05,100,0
01 September 2019,Madhya Pradesh,0.16,1782.78,8204.33,8204.33,0,0,1318.32,1319.95,0,0,1.47,1782.78,201.33,9987.11,261.5,462.83,17.85080969,82.14919031
01 September 2019,Maharashtra,37.21,2724.09,7324.94,7829.19,504.25,504.25,729.43,766.7,920.48,0,0.06,1803.61,155.96,10553.28,880.95,1036.91,25.8127331,74.1872669
01 September 2019,Manipur,0,7.74,0,0,0,0,7.51,7.51,0,0,0,7.74,0.23,7.74,0,0.23,100,0
01 September 2019,Meghalaya,0,127.16,0,0,0,0,127.16,127.16,0,0,0,127.16,0,127.16,0,0,100,0
01 September 2019,Mizoram,0,30.79,0,0,0,0,30.68,30.68,0,0,0,30.79,0.11,30.79,0,0.11,100,0
01 September 2019,Nagaland,0,35.16,0,0,0,0,35.16,35.16,0,0,0,35.16,0,35.16,0,0,100,0
01 September 2019,Odisha,6.45,863.92,2561.48,2561.48,0,0,839.05,845.5,0,0,0,863.92,18.42,3425.4,0,18.42,25.22099609,74.77900391
01 September 2019,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01 September 2019,Puducherry,0,0.37,0,21.72,21.72,21.72,0,0,0,0,0,0.37,0.37,22.09,0,0.37,1.674966048,98.32503395
01 September 2019,Punjab,26.72,748.5,2341,2341,0,0,606.03,632.78,0,0,0.03,748.5,115.72,3089.5,0,115.72,24.22722123,75.77277877
01 September 2019,Rajasthan,31.1,1869.86,3847.76,3930.17,82.41,82.41,133.44,164.54,738.19,0,0,1131.67,617.03,5800.03,350.1,967.13,32.23879876,67.76120124
01 September 2019,Sikkim,0,1598.93,0,0,0,0,1598.93,1598.93,0,0,0,1598.93,0,1598.93,0,0,100,0
01 September 2019,Tamil Nadu,34.9,4087.87,4425.97,4671.13,245.16,245.16,759.96,794.86,1325.49,0,0,2762.38,396.85,8759,1570.67,1967.52,46.67051033,53.32948967
01 September 2019,Telangana,11.68,1704.42,3732.94,3732.94,0,0,1250.38,1262.06,0,0,0,1704.42,420.1,5437.36,22.26,442.36,31.34646225,68.65353775
01 September 2019,Tripura,0,1.77,0,508.53,508.53,508.53,1.77,1.77,0,0,0,1.77,0,510.3,0,0,0.346854791,99.65314521
01 September 2019,Uttar Pradesh,9.06,487.14,9796.25,10009.33,213.08,213.08,82.15,91.21,302.76,0,0,184.38,93.17,10496.47,0,93.17,4.640988828,95.35901117
01 September 2019,Uttarakhand,0,1982.66,0,165.9,165.9,165.9,1953.46,1953.46,0,0,0,1982.66,29.2,2148.56,0,29.2,92.27854935,7.721450646
01 September 2019,West Bengal,94.55,487.23,5626.86,5626.86,0,0,387.67,482.22,0,0,0,487.23,5.01,6114.09,0,5.01,7.968970035,92.03102997
01 October 2019,Andaman and Nicobar,0,1.74,0,7.29,0,7.29,0.94,0.94,0,7.29,0,1.74,0.8,9.03,0,0.8,19.26910299,80.73089701
01 October 2019,Andhra Pradesh,10.4,1033.85,3888.54,4119.82,231.28,231.28,506.97,517.84,0,0,0.47,1033.85,349.13,5153.67,166.88,516.01,20.06046177,79.93953823
01 October 2019,Arunachal Pradesh,0,180.17,0,0,0,0,180.03,180.03,0,0,0,180.17,0.14,180.17,0,0.14,100,0
01 October 2019,Assam,0,97.24,299.36,516.84,217.48,217.48,96.7,96.7,0,0,0,97.24,0.54,614.08,0,0.54,15.83507035,84.16492965
01 October 2019,Bihar,1.22,15.85,3091.67,3091.67,0,0,0.85,2.07,0,0,0,15.85,13.78,3107.52,0,13.78,0.510053033,99.48994697
01 October 2019,Chandigarh,0,1.28,0,0,0,0,0,0,0,0,0,1.28,1.28,1.28,0,1.28,100,0
01 October 2019,Chhattisgarh,87.04,181.3,8397.69,8397.69,0,0,65.87,152.91,0,0,0,181.3,28.39,8578.99,0,28.39,2.113302382,97.88669762
01 October 2019,Dadra and Nagar Haveli and Daman and Diu,0,2.41,0,0,0,0,0,0,0,0,0,2.41,2.41,2.41,0,2.41,100,0
01 October 2019,Delhi,0,40.35,0,502.91,502.91,502.91,0,27.61,0,0,27.61,40.35,12.74,543.26,0,12.74,7.427382837,92.57261716
01 October 2019,Goa,0,0.12,0,0,0,0,0,0,0,0,0,0.12,0.12,0.12,0,0.12,100,0
01 October 2019,Gujarat,6.86,2018.28,7172.7,8548.29,1375.59,1375.59,845.52,852.38,301.78,0,0,1716.5,285.67,10566.57,578.45,864.12,19.10061638,80.89938362
01 October 2019,Haryana,17.01,70.51,1208.45,1209.16,0.71,0.71,35.46,52.47,0,0,0,70.51,18.04,1279.67,0,18.04,5.510014301,94.4899857
01 October 2019,Himachal Pradesh,0,2776.57,0,0,0,0,2776.57,2776.57,0,0,0,2776.57,0,2776.57,0,0,100,0
01 October 2019,India Total,498.93,26583.3,74857.26,79114.94,4250.39,4257.68,15746.26,16276.98,4312.43,7.29,31.79,22270.87,3882.41,105698.24,2111.48,5993.89,25.15018225,74.84981775
01 October 2019,Jammu and Kashmir,0,1094.88,0,0,0,0,1094.88,1094.88,0,0,0,1094.88,0,1094.88,0,0,100,0
01 October 2019,Jharkhand,0,52.12,1761.6,1761.6,0,0,50.92,50.92,0,0,0,52.12,1.2,1813.72,0,1.2,2.873651942,97.12634806
01 October 2019,Karnataka,93.35,3714.11,1081.1,1081.1,0,0,1667.64,1760.99,660.3,0,0,3053.81,896.69,4795.21,396.13,1292.82,77.45458489,22.54541511
01 October 2019,Kerala,3.9,603.06,0,0,0,0,581.81,585.71,0,0,0,603.06,12.19,603.06,5.16,17.35,100,0
01 October 2019,Lakshadweep,0,0.05,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0,0.05,100,0
01 October 2019,Madhya Pradesh,0.14,1405.88,8336.2,8336.2,0,0,975.03,978.75,0,0,3.58,1405.88,268.64,9742.08,158.49,427.13,14.43100447,85.56899553
01 October 2019,Maharashtra,53.44,2016.77,7883.02,8665.78,782.76,782.76,439.63,493.15,1033.68,0,0.08,983.09,178.62,10682.55,311.32,489.94,18.87910658,81.12089342
01 October 2019,Manipur,0,20.35,0,0,0,0,20.11,20.11,0,0,0,20.35,0.24,20.35,0,0.24,100,0
01 October 2019,Meghalaya,0,133.12,0,0,0,0,133.12,133.12,0,0,0,133.12,0,133.12,0,0,100,0
01 October 2019,Mizoram,0,37.76,0,0,0,0,37.74,37.74,0,0,0,37.76,0.02,37.76,0,0.02,100,0
01 October 2019,Nagaland,0,43.13,0,0,0,0,43.13,43.13,0,0,0,43.13,0,43.13,0,0,100,0
01 October 2019,Odisha,2.88,887.66,3085.44,3085.44,0,0,851.8,854.68,0,0,0,887.66,32.98,3973.1,0,32.98,22.34174826,77.65825174
01 October 2019,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01 October 2019,Puducherry,0,0.37,0,21.92,21.92,21.92,0,0,0,0,0,0.37,0.37,22.29,0,0.37,1.659937192,98.34006281
01 October 2019,Punjab,30.73,547.23,1678.66,1678.66,0,0,407.07,437.85,0,0,0.05,547.23,109.38,2225.89,0,109.38,24.58477283,75.41522717
01 October 2019,Rajasthan,29.17,1735.22,3622.19,3696.24,74.05,74.05,41.47,70.64,751.86,0,0,983.36,702.47,5431.46,210.25,912.72,31.94757947,68.05242053
01 October 2019,Sikkim,0,1134.1,0,0,0,0,1134.1,1134.1,0,0,0,1134.1,0,1134.1,0,0,100,0
